,ID,Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,text,processPost_text,tokens,stop_words_free,disambiguated,dediacritized
1989,2018-Ar-02854,ما انتوا يا بقيتوا مستفزين يا انا اللي مش طايقاكوا✋️😠,True,False,True,False,False,False,False,False,False,False,False,ما انتوا يا بقيتوا مستفزين يا انا اللي مش طايقاكوا✋️ وجه غاضب ,ما انتوا يا بقيتوا مستفزين يا انا اللي مش طايقاكوا✋️ وجه غاضب,"['ما', 'انتوا', 'يا', 'بقيتوا', 'مستفزين', 'يا', 'انا', 'اللي', 'مش', 'طايقاكوا', '✋', '️', 'وجه', 'غاضب']","['انتوا', 'بقيتوا', 'مستفزين', 'انا', 'اللي', 'مش', 'طايقاكوا', '✋', '️', 'وجه', 'غاضب']","['انتوا', 'بقيتوا', 'مستفزين', 'آن', 'لَيّ', 'مَشّ', 'طايقاكوا', '✋', '️', 'وَجَّه', 'غاضِب']","['انتوا', 'بقيتوا', 'مستفزين', 'آن', 'لي', 'مش', 'طايقاكوا', '✋', '️', 'وجه', 'غاضب']"
1990,2018-Ar-00763,الولد اللي بيضرب الكلب ده في الفيديو انا مش عارفه أشتمه ازاي 😡,True,False,False,False,False,False,False,False,False,False,False,الولد اللي بيضرب الكلب ده في الفيديو انا مش عارفه أشتمه ازاي وجه مشتاط غضبًا ,الولد اللي بيضرب الكلب ده في الفيديو انا مش عارفه اشتمه ازاي وجه مشتاط غضبًا,"['الولد', 'اللي', 'بيضرب', 'الكلب', 'ده', 'في', 'الفيديو', 'انا', 'مش', 'عارفه', 'اشتمه', 'ازاي', 'وجه', 'مشتاط', 'غضبًا']","['الولد', 'اللي', 'بيضرب', 'الكلب', 'ده', 'الفيديو', 'انا', 'مش', 'عارفه', 'اشتمه', 'ازاي', 'وجه', 'مشتاط', 'غضبًا']","['وَلَد', 'لَيّ', 'بيضرب', 'كَلِب', 'ده', 'فِيدْيُو', 'آن', 'مَشّ', 'عارِف', 'ٱِشْتَمّ', 'ازاي', 'وَجَّه', 'مشتاط', 'غَضِب']","['ولد', 'لي', 'بيضرب', 'كلب', 'ده', 'فيديو', 'آن', 'مش', 'عارف', 'ٱشتم', 'ازاي', 'وجه', 'مشتاط', 'غضب']"
1991,2018-Ar-01796,شبان غاضبون يغلقون طريق الأمعري - شارع الفدس بمدينة البيرة  في كلا الاتجاهين، احتجاجا على التخاذل في قضية الاسرى المضربين عم الطعام,False,False,False,False,False,False,False,False,False,False,False,شبان غاضبون يغلقون طريق الأمعري - شارع الفدس بمدينة البيرة في كلا الاتجاهين، احتجاجا على التخاذل في قضية الاسرى المضربين عم الطعام,شبان غاضبون يغلقون طريق الامعري شارع الفدس بمدينه البيره في كلا الاتجاهين احتجاجا علي التخاذل في قضيه الاسري المضربين عم الطعام,"['شبان', 'غاضبون', 'يغلقون', 'طريق', 'الامعري', 'شارع', 'الفدس', 'بمدينه', 'البيره', 'في', 'كلا', 'الاتجاهين', 'احتجاجا', 'علي', 'التخاذل', 'في', 'قضيه', 'الاسري', 'المضربين', 'عم', 'الطعام']","['شبان', 'غاضبون', 'يغلقون', 'طريق', 'الامعري', 'شارع', 'الفدس', 'بمدينه', 'البيره', 'الاتجاهين', 'احتجاجا', 'علي', 'التخاذل', 'قضيه', 'الاسري', 'المضربين', 'عم', 'الطعام']","['شابّ', 'غاضِب', 'غَلَق', 'طَرِيق', 'الامعري', 'شارِع', 'الفدس', 'مَدِين', 'بِيرا', 'ٱِتِّجاه', 'ٱِحْتِجاج', 'عَلِيّ', 'تَخاذُل', 'قَضِيَّة', 'أُسْرِيّ', 'مُضْرِب', 'عَمّ', 'طَعام']","['شاب', 'غاضب', 'غلق', 'طريق', 'الامعري', 'شارع', 'الفدس', 'مدين', 'بيرا', 'ٱتجاه', 'ٱحتجاج', 'علي', 'تخاذل', 'قضية', 'أسري', 'مضرب', 'عم', 'طعام']"
1992,2018-Ar-03580,@maryam_jood45 @Muhannad__1992 مو ناقصين رعب تكفين 😱,True,False,False,True,False,False,False,True,False,False,False,@maryam_jood45 @Muhannad__1992 مو ناقصين رعب تكفين ‫وجه خائف يصرخ ,مو ناقصين رعب تكفين ‫وجه خائف يصرخ,"['مو', 'ناقصين', 'رعب', 'تكفين', 'وجه', 'خائف', 'يصرخ']","['مو', 'ناقصين', 'رعب', 'تكفين', 'وجه', 'خائف', 'يصرخ']","['مو', 'ناقِص', 'رُعْب', 'كَفّ', 'وَجَّه', 'خائِف', 'صَرَخ']","['مو', 'ناقص', 'رعب', 'كف', 'وجه', 'خائف', 'صرخ']"
1993,2018-Ar-00535,يا ترى وين هي الآن وماذا تصنع؟ هل تزوجت؟ هل هي معنا في تويتر؟ هل ستتذكرني؟ هل ستعرف أنني لا زلت على ذات الناصية أنفث سجارتي وضجري.,True,True,False,False,False,False,False,True,True,False,False,يا ترى وين هي الآن وماذا تصنع؟ هل تزوجت؟ هل هي معنا في تويتر؟ هل ستتذكرني؟ هل ستعرف أنني لا زلت على ذات الناصية أنفث سجارتي وضجري.,يا تري وين هي الان وماذا تصنع هل تزوجت هل هي معنا في تويتر هل ستتذكرني هل ستعرف انني لا زلت علي ذات الناصيه انفث سجارتي وضجري,"['يا', 'تري', 'وين', 'هي', 'الان', 'وماذا', 'تصنع', 'هل', 'تزوجت', 'هل', 'هي', 'معنا', 'في', 'تويتر', 'هل', 'ستتذكرني', 'هل', 'ستعرف', 'انني', 'لا', 'زلت', 'علي', 'ذات', 'الناصيه', 'انفث', 'سجارتي', 'وضجري']","['تري', 'وين', 'الان', 'وماذا', 'تصنع', 'تزوجت', 'معنا', 'تويتر', 'ستتذكرني', 'ستعرف', 'انني', 'زلت', 'علي', 'الناصيه', 'انفث', 'سجارتي', 'وضجري']","['ياتُرَى', 'يِن', 'أَلان', 'ماذا', 'تَصَنُّع', 'تَزَوَّج', 'مَع', 'تويتر', 'تَذَكَّر', 'عَرَّف', 'آن', 'زال', 'عَلِيّ', 'ناصِيَة', 'نَفَث', 'سِيجارَة', 'ضَجَر']","['ياترى', 'ين', 'ألان', 'ماذا', 'تصنع', 'تزوج', 'مع', 'تويتر', 'تذكر', 'عرف', 'آن', 'زال', 'علي', 'ناصية', 'نفث', 'سيجارة', 'ضجر']"
1994,2018-Ar-01324,سبحان الله #رضى الوالدين له سحر عجيب,False,False,False,False,True,True,True,False,False,False,True,سبحان الله #رضى الوالدين له سحر عجيب,سبحان الله رضي الوالدين له سحر عجيب,"['سبحان', 'الله', 'رضي', 'الوالدين', 'له', 'سحر', 'عجيب']","['الله', 'رضي', 'الوالدين', 'سحر', 'عجيب']","['اللَّه', 'رَضّ', 'والِد', 'سَحَر', 'عَجِيب']","['الله', 'رض', 'والد', 'سحر', 'عجيب']"
1995,2018-Ar-00766,زعلان مالي حظ انا مشكلتي طفران ولا تلقين البنات يتطايحون عندي,True,False,False,False,False,False,False,True,True,False,False,زعلان مالي حظ انا مشكلتي طفران ولا تلقين البنات يتطايحون عندي,زعلان مالي حظ انا مشكلتي طفران ولا تلقين البنات يتطايحون عندي,"['زعلان', 'مالي', 'حظ', 'انا', 'مشكلتي', 'طفران', 'ولا', 'تلقين', 'البنات', 'يتطايحون', 'عندي']","['زعلان', 'مالي', 'حظ', 'انا', 'مشكلتي', 'طفران', 'تلقين', 'البنات', 'يتطايحون', 'عندي']","['زَعِل', 'مَآل', 'حَظّ', 'آن', 'مُشَكَّل', 'طَفْران', 'تَلَقَّى', 'بِنْت', 'يتطايحون', 'عِنْد']","['زعل', 'مآل', 'حظ', 'آن', 'مشكل', 'طفران', 'تلقى', 'بنت', 'يتطايحون', 'عند']"
1996,2018-Ar-02124,#مجروحه بتعشق #متشائم متوقع إيه غير #بؤس شديد 😶 ☹️,False,False,False,False,False,False,False,True,True,False,False,#مجروحه بتعشق #متشائم متوقع إيه غير #بؤس شديد وجه بدون فم وجه عابس ,مجروحه بتعشق متشائم متوقع ايه غير بؤس شديد وجه بدون فم وجه عابس,"['مجروحه', 'بتعشق', 'متشائم', 'متوقع', 'ايه', 'غير', 'بؤس', 'شديد', 'وجه', 'بدون', 'فم', 'وجه', 'عابس']","['مجروحه', 'بتعشق', 'متشائم', 'متوقع', 'ايه', 'بؤس', 'شديد', 'وجه', 'بدون', 'فم', 'وجه', 'عابس']","['مَجْرُوح', 'بتعشق', 'مُتَشائِم', 'مُتَوَقِّع', 'آيَة', 'بُؤْس', 'شَدِيد', 'وَجَّه', 'بَدا', 'فَم', 'وَجَّه', 'عابِس']","['مجروح', 'بتعشق', 'متشائم', 'متوقع', 'آية', 'بؤس', 'شديد', 'وجه', 'بدا', 'فم', 'وجه', 'عابس']"
1997,2018-Ar-00881,مشجع هلالي غاضب : في زمن العجب والعجاب وزمن الغرائب وزمن طرائف كرة القدم يبقى ياسر القحطاني المعطوب ويرحل ناصر الشمراني هداف الهلال اسيويا,True,False,True,False,False,False,False,True,False,False,False,مشجع هلالي غاضب : في زمن العجب والعجاب وزمن الغرائب وزمن طرائف كرة القدم يبقى ياسر القحطاني المعطوب ويرحل ناصر الشمراني هداف الهلال اسيويا,مشجع هلالي غاضب في زمن العجب والعجاب وزمن الغرائب وزمن طرائف كره القدم يبقي ياسر القحطاني المعطوب ويرحل ناصر الشمراني هداف الهلال اسيويا,"['مشجع', 'هلالي', 'غاضب', 'في', 'زمن', 'العجب', 'والعجاب', 'وزمن', 'الغرائب', 'وزمن', 'طرائف', 'كره', 'القدم', 'يبقي', 'ياسر', 'القحطاني', 'المعطوب', 'ويرحل', 'ناصر', 'الشمراني', 'هداف', 'الهلال', 'اسيويا']","['مشجع', 'هلالي', 'غاضب', 'زمن', 'العجب', 'والعجاب', 'وزمن', 'الغرائب', 'وزمن', 'طرائف', 'كره', 'القدم', 'يبقي', 'ياسر', 'القحطاني', 'المعطوب', 'ويرحل', 'ناصر', 'الشمراني', 'هداف', 'الهلال', 'اسيويا']","['مُشَجِّع', 'هِلال', 'غاضِب', 'زام', 'عَجَب', 'عُجاب', 'زام', 'غَرِيبَة', 'زام', 'طَرِيفَة', 'كُرَة', 'قَدُوم', 'أَبْقَى', 'ياسِر', 'قَحْطانِيّ', 'مَعْطُوب', 'رَحَل', 'ناصِر', 'شَمْرانِيّ', 'هَدّاف', 'هِلال', 'أَسِيَوِيّ']","['مشجع', 'هلال', 'غاضب', 'زام', 'عجب', 'عجاب', 'زام', 'غريبة', 'زام', 'طريفة', 'كرة', 'قدوم', 'أبقى', 'ياسر', 'قحطاني', 'معطوب', 'رحل', 'ناصر', 'شمراني', 'هداف', 'هلال', 'أسيوي']"
1998,2018-Ar-04257,دارى #دموعك مش مستهلة #تبكى لو كل الناس #هتمشى جواك واتر هيفضل #يحكى ويشكى 🙁,True,False,False,False,False,True,True,False,True,False,False,دارى #دموعك مش مستهلة #تبكى لو كل الناس #هتمشى جواك واتر هيفضل #يحكى ويشكى وجه عابس قليلاً ,داري دموعك مش مستهله تبكي لو كل الناس هتمشي جواك واتر هيفضل يحكي ويشكي وجه عابس قليلاً,"['داري', 'دموعك', 'مش', 'مستهله', 'تبكي', 'لو', 'كل', 'الناس', 'هتمشي', 'جواك', 'واتر', 'هيفضل', 'يحكي', 'ويشكي', 'وجه', 'عابس', 'قليلاً']","['داري', 'دموعك', 'مش', 'مستهله', 'تبكي', 'الناس', 'هتمشي', 'جواك', 'واتر', 'هيفضل', 'يحكي', 'ويشكي', 'وجه', 'عابس', 'قليلاً']","['دار', 'دَمُوع', 'مَشّ', 'مُسْتَهَلّ', 'بَكِي', 'ناس', 'هتمشي', 'جَوَى', 'واتَر', 'هيفضل', 'حَكَى', 'شَكا', 'وَجَّه', 'عابِس', 'قَلِيل']","['دار', 'دموع', 'مش', 'مستهل', 'بكي', 'ناس', 'هتمشي', 'جوى', 'واتر', 'هيفضل', 'حكى', 'شكا', 'وجه', 'عابس', 'قليل']"
1999,2018-Ar-02067,"ألذ شعور بالعالم لما يجيك شخص تعابير وجهه مليئة بالحماس والتشويق ويرسل إيحاءات وإشارات لإستدراجك لسؤاله ""شصار "" وما تسأله",False,False,False,False,True,False,False,False,False,False,False,"ألذ شعور بالعالم لما يجيك شخص تعابير وجهه مليئة بالحماس والتشويق ويرسل إيحاءات وإشارات لإستدراجك لسؤاله ""شصار "" وما تسأله",الذ شعور بالعالم لما يجيك شخص تعابير وجهه مليئه بالحماس والتشويق ويرسل ايحاءات واشارات لاستدراجك لسؤاله شصار وما تساله,"['الذ', 'شعور', 'بالعالم', 'لما', 'يجيك', 'شخص', 'تعابير', 'وجهه', 'مليئه', 'بالحماس', 'والتشويق', 'ويرسل', 'ايحاءات', 'واشارات', 'لاستدراجك', 'لسؤاله', 'شصار', 'وما', 'تساله']","['الذ', 'شعور', 'بالعالم', 'يجيك', 'شخص', 'تعابير', 'وجهه', 'مليئه', 'بالحماس', 'والتشويق', 'ويرسل', 'ايحاءات', 'واشارات', 'لاستدراجك', 'لسؤاله', 'شصار', 'تساله']","['أَلَذّ', 'شُعُور', 'عالَم', 'يجيك', 'شَخْص', 'تَعْبِير', 'وَجَّه', 'مَلِيء', 'حَماس', 'تَشْوِيق', 'أَرْسَل', 'إِيحاء', 'إِشارَة', 'ٱِسْتِدْراج', 'سُؤال', 'شصار', 'تَسَأَّل']","['ألذ', 'شعور', 'عالم', 'يجيك', 'شخص', 'تعبير', 'وجه', 'مليء', 'حماس', 'تشويق', 'أرسل', 'إيحاء', 'إشارة', 'ٱستدراج', 'سؤال', 'شصار', 'تسأل']"
2000,2018-Ar-01031,قرب العيد ومعاي اصحاب يشبهون نعيم الجنة كل عام وانتي معاي وكل عام وانتي فرحتي❤️,False,False,False,False,True,True,True,False,False,False,False,قرب العيد ومعاي اصحاب يشبهون نعيم الجنة كل عام وانتي معاي وكل عام وانتي فرحتي قلب أحمر ,قرب العيد ومعاي اصحاب يشبهون نعيم الجنه كل عام وانتي معاي وكل عام وانتي فرحتي قلب احمر,"['قرب', 'العيد', 'ومعاي', 'اصحاب', 'يشبهون', 'نعيم', 'الجنه', 'كل', 'عام', 'وانتي', 'معاي', 'وكل', 'عام', 'وانتي', 'فرحتي', 'قلب', 'احمر']","['قرب', 'العيد', 'ومعاي', 'اصحاب', 'يشبهون', 'نعيم', 'الجنه', 'عام', 'وانتي', 'معاي', 'وكل', 'عام', 'وانتي', 'فرحتي', 'قلب', 'احمر']","['قَرَّب', 'عِيد', 'مِعَى', 'صاحِب', 'أَشْبَه', 'نَعِيم', 'لَجِن', 'عام', 'أَنَّة', 'مِعَى', 'وَكَّل', 'عام', 'أَنَّة', 'فَرْحَة', 'قَلَّب', 'أَحْمَر']","['قرب', 'عيد', 'معى', 'صاحب', 'أشبه', 'نعيم', 'لجن', 'عام', 'أنة', 'معى', 'وكل', 'عام', 'أنة', 'فرحة', 'قلب', 'أحمر']"
2001,2018-Ar-01426,ان شاء الله تكون كل ايامك سعادة و فرح ♥️,False,False,False,False,True,True,True,False,False,False,False,ان شاء الله تكون كل ايامك سعادة و فرح ورقة قلب أحمر ,ان شاء الله تكون كل ايامك سعاده و فرح ورقه قلب احمر,"['ان', 'شاء', 'الله', 'تكون', 'كل', 'ايامك', 'سعاده', 'و', 'فرح', 'ورقه', 'قلب', 'احمر']","['ان', 'شاء', 'الله', 'تكون', 'ايامك', 'سعاده', 'فرح', 'ورقه', 'قلب', 'احمر']","['أَنْ', 'شاء', 'اللَّه', 'تَكَوَّن', 'يَوْم', 'سَعادَة', 'فَرَح', 'وَرَق', 'قَلَّب', 'أَحْمَر']","['أن', 'شاء', 'الله', 'تكون', 'يوم', 'سعادة', 'فرح', 'ورق', 'قلب', 'أحمر']"
